Uniq Id;Product Name;List Price;Brand;Category;Position x ;Position y
8b9a79fe7cfed2a72eab20674ac6dcac;WP000-32488 32488 Gatorade Energy Drink Wide Mouth Riptide Rush 20oz 24 Per Case From Quaker Oats Company -# 32488;92.54;;beverages;5;1
0beb7042e07f6151d3c244f5c64fce76;Accel Gel: Orange 24 Pack;29.99;Accelerade;beverages;5;2
6593def42d386413b27b2c526336d798;VPX Redline Xtreme RTD Cotton Candy - 24 - 8 fl oz (240 ml) Bottles;69.99;VPX;beverages;5;3
e70482bddd9f774dde69fb4d16b28100;Raptor Energy Drink, 16 Fl Oz, 24 Ct;41.91;RAPTOR;beverages;5;4
a57087fe1df2e0f30541149d41f3173f;Runa Clean Energy Drink - Berry - Case of 12 - 12 Fl oz.;71.28;RUNA;beverages;5;5
2223ab52000bbacb97806ea637bc8438;(1 Can) Red Bull Energy Drink, 16 Fl Oz;3.27;Red Bull;beverages;6;0
ee2e63413f0bb3887c42142dfeb08946;Red Bull The Blue Edition Blueberry Energy Drink, 8.4 fl oz, 4 count;6.24;Red Bull;beverages;6;1
b687d378aba8a65e49391fdc88d0e2ca;(24 Cans) Red Bull Energy Drink, Tangerine, 12 fl oz, Orange Edition;47.83;Red Bull;beverages;6;2
4ccbdb9dec6c52247488cb06dc21334d;(24 Cans) Red Bull Energy Drink, Sugarfree Limeade, 12 fl oz, Lime Edition;56.88;Red Bull;beverages;6;3
98372787356d91db4291f89e84a4d58e;(4 Cans) Red Bull Energy Drink, Tangerine, 8.4 Fl Oz, Orange Edition;6.24;Red Bull;beverages;6;4
f7f0bb67c02ef716cc749079a6b2b000;(1 Can) Red Bull Energy Drink, Tropical, 12 Fl Oz, Yellow Edition;2.50;Red Bull;beverages;6;5
b568170d72fa18778e1626f3823ab36f;(1 Can) Red Bull Sugar Free Energy Drink, 20 Fl Oz;3.98;Red Bull;beverages;7;0
b8beb47e16f279b948b2e07e77a5ad6e;Protein2o Protein Infused Water, Variety Pack, 15g Protein, 12 Ct;23.99;Protein2o;beverages;7;1
b2642f5f4032d6119363c674ccd6fe88;Fuel For Fire Fff Strawberry Banana + Protein Smoothie;0.0;Fuel For Fire;beverages;7;2
67f48e77c4adf28ffe9f5127eb8f5d1f;Protein2o Protein Infused Water, Harvest Grape, 15g Protein, 12 Ct;23.98;Protein2o;beverages;7;3
4abc490d89521feaef2f88f737ac1485;Rude Health UHT Organic Almond Drink - Unsweetened (1L);16.25;Rude Health;milk;0;0
a1887a816ede712cae1c8cc98ec48ce9;Eden Foods Organic Unsweetened Soymilk - Case of 12 - 32 FL oz.;104.33;EDEN FOODS;milk;0;1
56963517ba4f0ed7eef245eed6242296;(2 Pack) SOY DREAM Enriched Original Organic Soymilk, 32 fl oz;12.05;Soy DREAM;milk;0;2
36b71de8a23b0ac10681f8f9abbe0246;Horizon Organic Strawberry 1% Lowfat Milk, 8 fl oz, 12 count;11.98;Horizon;milk;0;3
2c510532a6af582586d99996d42fb68c;(Pack of 12) Westsoy organic unsweetened soymilk, 32 fl oz;59.54;WESTSOY;milk;0;4
22b905346777b98faeb19c943be2f613;Organic Valley Single Serve Aseptic Milk - White 1% - Pack of 12 - 6.75oz Cartons;48.82;Organic Valley;milk;0;5
3b2ef4280cd676d41f4bd07fe1f8102f;Silk Danone Refrigerated Original Soymilk 64floz (PACK OF 6);142.08;Silk;milk;1;0
92bb3fd1fa369aba48aefa18a3f5faec;Pacific Natural Foods Select Soy - Original - Case of 12 - 32 Fl oz.;115.46;PACIFIC NATURAL FOODS;milk;1;1
2bf14329f84c7bafeaee3efb1fa4b58c;YON HO INSTANT SOY MILK POWDER 300G;14.97;YON HO;milk;1;2
8a4dc1e3b83af68d36427a9e1ddf6f36;(Pack of 24) Yeos Soymilk Drink, 10.1 Fl Oz, 24 Count;16.36;Yeos;milk;1;3
ba102ebed68793c8c01655cbc6775304;EDENSOY;76.30;Edensoy;milk;1;4
9f0fd09a0d4ff8d1c189a94628ab3458;Great Value Original Soymilk, 0.5 gal;2.36;Great Value;milk;1;5
e4fab4b6f41eac02d22b421818c8f080;(6 Boxes) Twinings of London Nightly Calm Green Tea Bags, 20 Ct;17.99;Twinings;tea;2;0
5e6c60a50c341d16ac3108ed6e7971ed;Starter Matcha, 100% Organic Matcha, Powdered Tea, 12 Oz;14.99;Matcha Outlet;tea;2;1
7f16810cc7bfce305fd0d3dfab912496;Paromi Tea, Cinnamon Chai, Organic and Fair Trade Rooibos, Full-Leaf, 15 Ct, 1.6 Oz;10.67;Paromi Tea, LLC;tea;2;2
28c61805ee16db042c89c38a2e214371;Natrol Laci Le Beau Super Dieters Tea, 12 ea;6.36;Laci Le Beau;tea;2;3
10ac0a3528a60b4456a145b9ab5b0d2d;Brodies Famous Edinburgh Tea, 50 Tea Bags, 4.4 oz;10.89;Brodies;tea;2;4
d207739e794e6e9bc0ef90f68e16be37;TeaWell Organic Matcha Green Wellness Tea, 16 Count Box;3.98;Celestial Seasonings;tea;2;5
fdfd3bbf213291e14f48faf8cbb8e48e;Snapple Raspberry Iced Tea, Keurig K-Cup Pod, 22ct;21.58;Snapple;tea;3;0
f39a13fbc2230940f6314372f5ba152a;Two Leaves and a Bud, Inc., Organic Earl Grey Black Tea, 15 Count;8.94;Two Leaves and a Bud, Inc.;tea;3;1
61296654b9e38f9bb104784f51ae177a;Lipton Black Iced Tea Mix Diet Lemon 20 qt;7.38;Lipton;tea;3;2
fa02aafc3e4a4d1357b3c654ba39259c;Mighty Leaf Tea Organic Green Matcha Loose Tea, 1.5 oz;13.82;Mighty Leaf Tea;tea;3;3
c053f32a2cad741d55e4dd146bf2c76b;Heavenly Tea Leaves Classic Loose Leaf Tea Sampler, 9 Count;28.99;Heavenly Tea Leaves;tea;3;4
c305aca2292ba7cf06d1b3db938b6124;The Tao of Tea, Organic Lemongrass Herbal Tea, Loose Leaf Tea, 3 Oz Tin;7.06;The Tao of Tea;tea;3;5
cde33862c58aef2cec92e9da94be5a5d;Pukka Herbs Organic Chamomile, Vanilla and Manuka Honey Herbal Tea Bags, 20 Ct;4.99;Pukka Herbs;tea;4;0
83973f049d9b5c145ac6f5708e6e169a;Indulgent Foods Pacific Chai Chai Latte, 10 oz;9.98;Pacific Chai;tea;4;1
7de055604188e5ba2ef921c3558976f1;Multi color Tapioca Pearl Gluten Free for Gourmet Boba Bubble Tea 250g/8.8 oz (Multi-colored);9.99;NineChef;tea;4;2
31ac691114a09789737a1f053beb1016;Traditional Medicinals, Organic Green Tea Lemongrass, Tea Bags, 16 Ct;6.85;Traditional Medicinals;tea;4;3
04b0d1e5510c6830e812e4928fd4aa0d;Tea Zone STRAWBERRY Premium Powder Mix for Boba Bubble Tea, Slush, Smoothies 2.2 lbs;22.95;TEA ZONE;tea;4;4
a1fb04cadf1347729887f77fce931239;Traditional Medicinals Organic Throat Coat Herbal Tea Bags - 16 Ea;7.74;Traditional Medicinals;tea;4;5
a62e28d65d987b1675a570bea2b712fa;Tiesta Tea Fireberry, Cranberry Hibiscus Rooibos Tea, 30 Servings, 1.7 Ounce Pouch, Caffeine Free, Loose Leaf Herbal Tea Immunity Blend, Non-GMO;5.87;Tiesta Tea;tea;5;0
fd46fc7146091eba548507a76abecf92;Great Value Chai Latte K-cups, Tea Pods, 18 Ct;5.94;Great Value;tea;5;1
eb1e55b4baaef8891129b815c14ca9a5;Organic Rooibos Tea Bags - Caffeine Free South African Red Tea (100 Ct.);19.95;Cederberg Tea Company;tea;5;2
d34eba2aee70f3f9624dadfee0b8e394;Twinings Cold Infuse Lemon, Orange, & Ginger, Tea Bags, 12 Ct;4.84;Twinings;tea;5;3
397adf6e2db2a6b1d333092b0c3eacdd;Secrets of Tea - Babies Colic, Babies Magic, & Babies Sleep Pack - Helps Relieve Acid Reflux, Bloating, Indigestion, Crying, Gas, Red Face and Promotes Better Sleep - 20 Tea Bags;29.95;Secrets of Tea;tea;5;4
c28884cff22c1718c6aad9582dbd03c1;OUNONA 200pcs Drawstring Tea Bag Filter Paper Empty Tea Pouch Bags for Loose Leaf Tea Powder Herbs (White);7.99;Pixnor;tea;5;5
9f720cb8ad2b919d442669c47cad1d83;matchaDNA Organic Powdered Matcha Green Tea, 10 Ounce;10.01;MatchaDNA;tea;6;0
eb87e7bab74932d246269e66cdff4ef2;David Rio Tiger Spice Chai, Powdered Tea, 14 Oz;9.99;David Rio;tea;6;1
af1920bbaa8fee020c310c1e2c2cf704;Body Breakthrough Trim Maxx Herbal Dieters Tea, 70 ea;12.99;Trim Maxx;tea;6;2
1b2f7319c9d1c76559992ed7c7741ed1;Baby colic : Baby will sleep through the night and so will you/ Babies Magic Tea is a must have for every mom;13.95;Secrets of Tea;tea;6;3
06c4a1db8f2765e853a2241c43528b68;Farmer Brothers Premium: Jasmine Green Tea, 1/25 ct box;12.00;Farmer Brothers;tea;6;4
030ea6e67915ead0b8cca6eb8c1d008c;Celestial Seasonings Lemon Zinger Herbal Tea, 20 Count Box;2.37;Celestial Seasonings;tea;6;5
383f17ba0cfb11e3677f20bc15a30fac;Yogi Tea, Green Tea Passion Fruit Matcha Tea, Tea Bags, 16 Ct, 1.12 OZ;3.98;Yogi Tea;tea;7;0
7f7dc86acfcb6623c96c311ac85c452f;Tiesta Tea Victorian Earl Grey, Floral Earl Grey Black Tea, 30 Servings, 1.8 Ounce Pouch, High Caffeine, Loose Leaf Black Tea Energizer Blend, Non-GMO;6.99;Tiesta Tea;tea;7;1
bac47c4d7a29bd4f3dd49d7144f195e7;HerbsGreen Premium Dried Phnom Penh Rose , 100% Natural, Food Grade Herbal Tea (4 oz. Bag);11.99;herbsgreen;tea;7;2
3b23e5652141dcfd6fd7bda25cc33840;Caffe DVita Enchanted Chai Spiced Tea Latte,16 oz (Pack of 6);38.4;;tea;7;3
b318bc4d598a6c54ca2be3fe1dda1700;Mullein Leaf Tea (25 tea bags, ZIN: 510850);14.58;TerraVita;tea;7;4
f588daa922e2f3479249d918fc1cfde1;Harney And Sons Tea Bags Chamomile Herbal 50 Count;10.85;Harney & Sons;tea;7;5
56e8ce1066e0c2971d6b9a2ec05a8b0e;Bigelow Matcha Green Tea with Turmeric, Tea Bags, 18 Ct;2.67;Bigelow Tea;tea;8;0
a2aacbc2130495ed7f973751365480db;Tiesta Tea Ultimate Live Loose Kit, Sampler Gift Set, Includes Brewmaster Infuser, Tiesta Brand 14 Ounce Mug and 6 Assorted Loose Leaf Tea Blends;38.98;Tiesta Tea;tea;8;1
c74531bafa9419c77c9668ab432090fe;Ahmad Tea, Aromatic Earl Grey, Loose Leaf Tea, 17.6 Oz;9.91;Ahmad Tea;tea;8;2
6e9d29885b238af5248eed5b297726e1;Ahmad Tea, Peach & Passion Fruit Tea, 20 ct, 1.4oz (Pack of 6);18.55;Ahmad Tea;tea;8;3
9a76d7a74007b700af4928c2c9bdd74a;(6 Boxes) Twinings of London Pomegranate & Raspberry Herbal Tea Bags, 20 Ct;22.83;Twinings;tea;8;4
f3b1eb6be062cfccbc09ef6e0a7966c7;Tazo Chai Spiced Black Tea Latte Concentrate, 32 fl oz, (Pack of 6);31.2;Tazo;tea;8;5
be27d0dc502b295d91d612e8ef826f2e;Taylors of Harrogate Yorkshire Red Tea, Tea Bags, 240 Ct;10.99;Taylors of Harrogate;tea;9;0
4f0ef444f495ceacd06b1cdacaea866a;Triple Leaf Tea Tea Bags, Oolong Tea, 20 tea bags [1.34 oz (38 g)];7.66;Triple Leaf Tea;tea;9;1
98630ad000c40049a7337b7a9e7d796f;The Tao of Tea, Organic White Peony Tea, Lose Leaf Tea, 2 Oz Tin;8.20;The Tao of Tea;tea;9;2
1e186ce94440293123c7481ecfc4008c;Lipton Unsweetened Gallon-Sized Black Iced Tea Bags, 24 Ct;6.38;Lipton;tea;9;3
40c6098599afab5d6df464f805db14c5;Oregon Chai, Original Chai Tea Latte, Single Serve Packets, 8 Ct;3.78;Oregon Chai;tea;9;4
24d4620de0500b5f3249eedafb9545d5;Bigelow, English Teatime Black Tea Decaffeinated, Tea Bags, 20 Ct;6.13;Bigelow Tea;tea;9;5
901cccfb2486d0647703686ab3e19eeb;Twinings Earl Grey Decaf Tea, Keurig K-Cups, 24 Count;20.85;Keurig;tea;10;0
8206f1dc6375e274bb36392993ae69fc;6 Pack - Celestial Seasonings Tea Caffeine Free Herbal Tea, Wild Berry Zinger 20 ea;24.88;Celestial Seasonings;tea;10;1
d7f682a251b669fa87ac1a470163290d;Pukka Herbs Organic Three Fennel Herbal Tea Bags, 20 Ct;4.99;Pukka Herbs;tea;10;2
5a86b245787cefadd1b77b52f8eb4ccc;Werthers Original New Soft Caramels 2.22 Oz (63g) (3 Pack);9.99;Werthers Original;chocolate;0;0
191a682daa75fb7a430d4fd4210cdd74;Kracie Popin Cookin JapaneseDiy Candy for Kids Tanoshii 5 kit Bundle (Donuts Sushi Cakes Waffle Bento) (Pack of 1) Total 5 kits + One NineChef Spoon;34.99;NineChef;chocolate;0;1
e85125cc0629919f3b848c09b325cb4a;Popin Cookin DIY Candy Kit (3 Pack Variety) - Tanoshii Cakes Sushi and Donuts;19.99;NineChef;chocolate;0;2
b731e51bb0d373edac750fd29ff27d84;Gin Gins, Double Strength Hard Ginger Candy, 4.5 Oz;7.8;Gin Gins;chocolate;0;3
0a9430a74fe2b1894f2ffe0ef4e095e9;Prince Of Peace 100 Percent Natural Ginger Candy Chews 4.4 Ounce;7.99;NineChef;chocolate;0;4
679ac13c9856d8216769f2e27ce4bf6c;BAYSIDE CANDY POP ROCKS ASSORTED, PACK OF 6 POP ROCKS;11.99;POP ROCKS;chocolate;0;5
8d3af6afacdaec87cf5e83dd5c1a3959;Matlows Assorted Fruits Hard Candy Kosher Wrapped from England (grape, cherry, lime, lemon and orange) 2 pounds;17.29;SweetGourmet;chocolate;1;0
82b9138cb66affcddee7b2e002ad9250;Arcor Strawberry Filled Bon Bons Hard Candy, Sachet Wrap (Pack of 2 Pounds);14.99;CrazyOutlet;chocolate;1;1
2e16511fe03a8e6dd9d7f4b497e18bc2;Halter Sugar-Free Bonbons, Cherry 1.40 oz;5.24;Halter;chocolate;1;2
dc873dc80ee8cb1a9ac48a0214cc83f9;Bacon Candy;6.90;Accoutrements;chocolate;1;3
bc4fff03498fdd48655ffc8dc4c108f4;SweetGourmet Chocolate Filled Mints | Premium Hard Candies | Arcor Bulk Candy | 2 Pounds;14.79;SweetGourmet;chocolate;1;4
462a0cb80456b8eed84a920d6f7f41e7;Pop Rocks Original Cherry;17.92;POP ROCKS;chocolate;1;5
f6b3805aabc11e761c51bac496d4a554;Simpkins Butterscotch Flavoured Travel Sweets;7.64;Simpkins;chocolate;2;0
2a5966789086af51434b74231f80dd10;Hand Crafted Candy Tin Menthol Eucalpytus Ice Chips Candy 1.76 oz Candy;9.79;Ice Chips;chocolate;2;1
ec24b29998f550a330e7235d193a3e9f;Runts Candy Theater Box, 5 oz;5.46;;chocolate;2;2
703199a571800ef467a2ca6eeb4a26af;Claeys Fat-Free Old Fashioned Root Beer Hard Candies, 6 Oz.;5.98;Claeys;chocolate;2;3
ae9ba2e534f2beb97e699025fc34cb57;Sweet Tarts Conversation Hearts 5 pounds Sweet Tart Candy;11.95;Beulahs Candyland;chocolate;2;4
cb73a195a5c644014cd52d7c67a4fa52;Boston America 1.5 oz Owl Tin Hootencandy Candy Tin;22.79;BostonAm;chocolate;2;5
d8f1f88e889c0ce93abcdc083a8145cd;Cinnamon Candy Hearts CK Products 4 Oz Valentine Valentines Day Party;6.98;C.K. Products;chocolate;3;0
9410b05e6fd7227c2ce75b583568e3f7;PEZ Assorted Fruit Rolls - 3 lbs.;19.99;PEZ;chocolate;3;1
7963142cf849fd0c4109a53b270f196a;ICE CHIPS Birchwood Xylitol Candy in Large 5.28 oz Resealable Pouch Low Carb & Gluten Free (Macchiato);14.70;Ice Chips;chocolate;3;2
398cb13f91d92a42645a100000d3d821;Root Beer Wrapped Rock Candy Sticks (10 Pieces);14.95;Superior Nut Company;chocolate;3;3
2ce27eddb29c0fdec8d6ac182138f09f;SweetGourmet Clove Balls | Old-fashioned Candies With Natural Clovebud Oil | Bulk Hard Candy Wrapped | Kosher | 2 pounds;14.19;SweetGourmet;chocolate;3;4
a0a145c41a595707a965d3abfe7ad936;SweetGourmet Clove Balls | Old-fashioned Candies With Natural Clovebud Oil | Bulk Hard Candy Wrapped | Kosher | 15oz;9.79;SweetGourmet;chocolate;3;5
0f18353d0d07abd3553669791395af48;Les Anis de Flavigny - Lemon Flavored Anise Candy, 250g Pouch;18.90;Anis de Flavigny;chocolate;4;0
e701bb0b4807ed86d0c6e7082a946e8f;Kopiko Coffee Candy 4.23 oz;7.99;NineChef;chocolate;4;1
50d730658d4af25382dc41ebffc9e6e8;Double Honey Filled Candies | Honey Filled Hard Candy Wrapped Bulk| Kosher | 3 pounds;20.99;SweetGourmet;chocolate;4;2
d29ed6d0815892a2d3694075f72de8c5;Hand Crafted Candy Tin Peppermint Ice Chips Candy 1.76 oz Candy (6 pack);27.50;ICE CHIPS;chocolate;4;3
94f55c7d608b70d839624cca39cb0f95;BAYSIDE CANDY ROCK CANDY SWIZZLE STICKS ASSORTED, 72 PIECES!!!;29.99;RICHARDSON;chocolate;4;4
9ca2e5b1807d4d7ac49f7536af8c58cc;Sanded Horehound Drops Old Fashioned Hard Candy 10 pounds Claeys Candies;35.00;Claeys;chocolate;4;5
74da700628bb790a6b1704fddd64ee45;Betty Jane Candies Gremlin Snackers, 14 Ounce;24.29;Betty Jane Candies;chocolate;5;0
85771a6391e59ab819143f5e8c9c8916;Jumbo Peppermint Balls (120 ct.);19.97;By Columbina;chocolate;5;1
524ea0b6884d22b20f5865ccbb663ba9;SweetGourmet Cinnamon Discs | Arcor Premium Bulk Wrapped Hard Candy | 15oz bag;8.59;SweetGourmet;chocolate;5;2
c3fcd7eeab807a282afe2c88ced5d075;Brachs Abra CaBubble Bubble Gum Filled Candy Balls, Cherry Flavored Candy, Individually Wrapped Bulk 2 Pounds Bag;12.99;CrazyOutlet;chocolate;5;3
1e38682867774e9b0e02f25a62858f80;Washburn Dads Root Beer Barrels Hard Candy | Old Fashioned Candies | Wrapped | 4 pounds;20.19;SweetGourmet;chocolate;5;4
d27b4272b983dc850ed0b08152e99a93;SweetGourmet Chocolate Filled Mints | Premium Hard Candies | Arcor Bulk Candy | 6 Pounds;28.29;SweetGourmet;chocolate;5;5
