Uniq Id;Product Name;List Price;Brand;Category;Position x;Position y
7b205988fb04010305add809314d3478;2000 Meter Remote Dog Training Shock Collar Hunting Trainer Waterproof Rechargeable;98.95;GROOVYPETS;Pets;5;1
f02c49f1f9a0869fc94f3271e2997d7a;PetSpy M86N Dog Training Shock Collar for Dogs with Vibration Electric Shock and Beep Rechargeable and Waterproof Remote Trainer (10-140 lbs);49.99;PetSpy;Pets;5;2
d52af3470f9ae0a982ac7bfdcc4e018a;DT Systems Add-On or Replacement Dog Training Collar Receiver, Fluorescent Green;119.91;D.T. Systems*;Pets;5;3
8b2514fa94a17781bb450ea5ab935210;Gentle Leader Head Collar Dog Training Guide Walk Anti Pull Choose Size & Color (Black,Petite - Under 5lbs);36.89;MPP;Pets;5;4
f4aad5f0eb90dfecb7b9a097d18e626c;Dog Training Collar System, Remote-Controlled, 100-Yd.;118.03;RADIO SYSTEMS;Pets;5;5
6038fcf2b8aa09c58e235be2d65b894f;Gentle Leader Head Collar Dog Training Guide Walk Anti Pull Choose Size & Color (Royal Blue,xLarge - Over 130lbs);36.89;MPP;Pets;6;0
f9b95d0f93dfcee499240f0821510d61;iPets PET619S-2 Dog Training Collar Upgraded Version Remote Dog Shock Collar Rechargeable & Waterproof with Beep Vibrating Electric Shock Collar for All Size Dogs (10-100lbs);49.99;iPets;Pets;6;1
91cc5620e4ada89378ff479b071a447b;Ownpets Dog Training Collar Pet Trainer 100 Levels Static Shock, Rechargeable Waterproof 330 Yard with Remote;24.99;Ownpets;Pets;6;2
c1fa5f4c6c6de2276c555bb176ac5031;Remote Dog Training Collar 330 Yard Radius LCD 100LV Shock Pet Bark;36.95;Paws & Pals;Pets;6;3
a5e1de85436c8aa52d4da156f15dbd3e;Petrainer PET852-A Pet Dog Shock Collar Anti Barking Control E-Collar;10.99;Petrainer;Pets;6;4
130caddc9a3b32453afdb0e4d8633a00;HQRP Battery for Dogtra 150NCP COLLAR / 7002M COLLAR / DA009 / YS-200 / YS-500 / YS-500 YAPPER Remote Controlled Dog Training Collar Receiver + HQRP Coaster;10.3;HQRP;Pets;6;5
f4c8e915a4193c70272568e04a317f49;Pet Dog 880 Yard Remote Trainer with Tone/Beep and 99 Levels of Static - Rechargeable, Easy-to-Use Dog Training System, Waterproof Design (1 Remote Transmitter+2 Collars);41.99;Hosim;Pets;7;0
189c94fc9eac5c82be600ab82ebe6b17;"ET-800 1 Dog ""The Boss"" E-Collar 1 Mile Big Dog Remote Trainer";348.96;Educator;Pets;7;1
83d6f418b0fe54a7314f860d94a9328d;Waterproof Dog Training Electric Collar Rechargeable Remote Control 875 Yards;39.99;myriann;Pets;7;2
42770d2216e853437fb0b8ea6a1821c8;CoastaCloud Anti Bark Adjustable 6 Levels Sensitivity Control No Barking Collar for Dog Pets Training Adjustable Control Shock ,Stop parking;12.69;CoastaCloud;Pets;7;3
876c00360b39fc83bad0c0e879b0db3a;(3 Pack) Herm. Sprenger Prong Collar Extra Links, 2.25 mm, Includes 3 links. Safe, effective dog training tools with proper use. By Herm Sprenger;11.89;Herm Sprenger;Pets;7;4
8f40d56e94030914b15d88310e05b750;CoastaCloud Electric Remote Rechargeable and Waterproof collar NO Barking Anti Bark for Dogs Pet Training collars Shock Collar for 1 Dog or 2 Dogs,Two types selected;42.99;CoastaCloud;Pets;7;5
d37f741a808377c04cf3e16c4a9a10ca;Petrainer PET998DR2-A Dog Training Collar Rechargeable Dog E-Collar LCD 100LV Remote Shock Collar Rainproof Electric Dog Shock Collar for 2 Dogs;33.99;Petrainer;Pets;8;0
ba1dcd2da66fd6c80ed4076a2e4b8d0a;Coastal Pet Products Herm. Sprenger Extra Links for Dog Prong Collars 2.25mm Silver;10.44;Herm. Sprenger;Pets;8;1
5827849b54ba4cf948df71c526d5afaa;998DC Waterproof Rechargeable Remote Electric Shock Anti-Bark Dog Training Collar;23.03;;Pets;8;2
231954c5c96bec1bfe01f24ccc78d50b;Garmin TB 10 Additional PRO Trashbreaker Dog Collar Red Red;199.99;Garmin;Pets;8;3
b28a2545f0ab47267e9bd0b7a58e3467;OTVIAP LCD Electric 100LV Levels Shock Vibra Pet Dog Training Remote Control E-Collar;25.52;OTVIAP;Pets;8;4
07fd9b84aa6f95a3bf51da15599ad974;Digoo DG-PPT1 Dog Traning Collar Trainer - LCD Electric Remote -100LV Shock Pet Bark - XXS, XS, S, M, L, XL, XXL - Waterproof Rechargeable;25.66;Digoo;Pets;8;5
e58198c65653c401632693fad50cd162;Aetertek AT-919C 1000M Remote 1- Dog Training Shock Collar Auto Anti Bark Submersible with LCD display;79.99;AETERTEK;Pets;9;0
2260635ebff1d586fe618bc2df9b8fde;PetSpy 1100 Yards Remote Dog Training Shock Collar for Dogs with Beep, Vibration and Electric Shock, Rechargeable and Waterproof E-Collar Trainer;46.54;PetSpy;Pets;9;1
e233e503f548de0604b6fbd2d4a799dd;Anauto LCD Electric 100LV Levels Shock Vibra Pet Dog Training Remote Control E-Collar;25.19;Anauto;Pets;9;2
40d5d73a0fa88fdff851065fc807a949;Dogtra Hunter Platinum System 1 Dog Training Collar;217.14;Dogtra;Pets;9;3
466d6141fbee414341e66e6bfcbf9e87;Coastal Pet Products Herm. Sprenger Ultra-Plus Prong Dog Training Collar with Latch 3.0mm Silver;26.77;Herm Sprenger;Pets;9;4
651aa80317a65b9439030a6c6aab67dc;650 Yard Remote Dog Training Shock Collar Hunting Trainer Waterproof Rechargeable;59.95;GROOVYPETS;Pets;9;5
ed44afb33097ca3c76be0130aabbf47e;Dog Training Shock Collar,Waterproof Dog Shock Collar,1000 ft Remote Anti Bark Dog Training Collar,Dog Bark Collar for Small Medium Large Dogs With LCD Display,White;29.99;VINSIC;Pets;10;0
eb49111e38413dffc2b981bd59035cd9;Petness Waterproof TPU Electric Remote Training Collar for 2 Dogs;143.53;Petness;Pets;10;1
978f32bcea533215d4aa47dba651ab0c;Yosoo LCD Electric 100LV Levels Shock Vibra Pet Dog Training Remote Control E-Collar;33.15;Yosoo;Pets;10;2
6e436b72404269147ef464a5dfe291cc;Steel Dog Training Collar, 20-Inch, Fine 2.0 Millimeter, High-quality chain By Herm Sprenger;16.99;Herm Sprenger;Pets;10;3
4804d949d50cf8b85fc197da54367603;3-Dog Training Set: 600 YARD REMOTE DOG TRAINER WITH WATERPROOF RECHARGEABLE DOG TRAINING SHOCK COLLAR: 7 ADUSTABLE SHOCK LEVELS PLUS BEEP TONE AND VIBRATION FOR ONE DOG TRAINING;99.99;Aetertek;Pets;10;4
c8b68cd25ff4435002d5bef60b2e10ab;KOOLKANI 650 Yards Remote 1 Dog Training Collar Obedience Trainer:Rechargeable Waterproof Collar w/10 Levels of Adjustable Static Stimulation,Beep Tone and Vibration;65.95;Koolkani;Pets;10;5
89387c4dcaecdb7267a1d788f421e512;Beef Cattle Weigh Tape from Coburn;11.98;The Coburn Company Inc;Pets;11;0
c64c89fc94349a77b247dd6700499934;Mane N Tail Herbal Grow Shampoo, 12 oz.;4.28;Mane n Tail;Pets;11;1
e12634c45ae21cceece89f3b894c1c31;Marcal Eco-Pac White Interfolded Dry Wax Paper, 500 count, Pack of 12);78.87;Marcal;Pets;11;2
f67beb586e09ca968302b4d7b0898cec;Durvet Inc D-Bloat Treatment 12 Ounce;14.07;DURVET INC D;Pets;11;3
2623ca9ffe95b652d95fa31b41b82239;Equine Couture Ocala All Purpose Saddle Pad Black;19.98;Equine Couture;Pets;11;4
7284830a38c7c0975edcbf3eca53a34c;Odor Eaters Stink Stoppers for Kids and Teens, Odor-Killing Dry Spray, 4 Oz;4.23;Odor-Eaters;Pets;11;5
8a6b4a5b92650f0ce17ec7a9616a8890;Exo-Terra Mister Bottle 16 fl oz - Pack of 12;42.99;Exo-Terra;Pets;12;0
941f3ff94519d4eda6a54bdc1fe83cce;Zoo Med MD-30 Repti Turtle Eye Drops, 2.25 fl oz Bottle;7.65;Zoo Med;Pets;12;1
